accession	version	species	fna	seqs	size
GCA_009627295.1_ASM962729	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627295.1_ASM962729v1/GCA_009627295.1_ASM962729v1_genomic.fna	       1	3696591
GCA_009627355.1_ASM962735	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627355.1_ASM962735v1/GCA_009627355.1_ASM962735v1_genomic.fna	       1	3696575
GCA_009627375.1_ASM962737	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627375.1_ASM962737v1/GCA_009627375.1_ASM962737v1_genomic.fna	       1	3696562
GCA_009627395.1_ASM962739	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627395.1_ASM962739v1/GCA_009627395.1_ASM962739v1_genomic.fna	       1	3696578
GCA_009627415.1_ASM962741	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627415.1_ASM962741v1/GCA_009627415.1_ASM962741v1_genomic.fna	       1	3696565
GCA_009627435.1_ASM962743	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627435.1_ASM962743v1/GCA_009627435.1_ASM962743v1_genomic.fna	       1	3697588
GCA_009627455.1_ASM962745	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627455.1_ASM962745v1/GCA_009627455.1_ASM962745v1_genomic.fna	       1	3695562
GCA_009627475.1_ASM962747	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627475.1_ASM962747v1/GCA_009627475.1_ASM962747v1_genomic.fna	       1	3697619
GCA_009627515.1_ASM962751	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627515.1_ASM962751v1/GCA_009627515.1_ASM962751v1_genomic.fna	       1	3694444
GCA_009627535.1_ASM962753	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627535.1_ASM962753v1/GCA_009627535.1_ASM962753v1_genomic.fna	       1	3699174
GCA_009627575.1_ASM962757	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627575.1_ASM962757v1/GCA_009627575.1_ASM962757v1_genomic.fna	       1	3695479
GCA_009627595.1_ASM962759	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627595.1_ASM962759v1/GCA_009627595.1_ASM962759v1_genomic.fna	       1	3695488
GCA_009627615.1_ASM962761	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627615.1_ASM962761v1/GCA_009627615.1_ASM962761v1_genomic.fna	       1	3695489
GCA_009627655.1_ASM962765	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627655.1_ASM962765v1/GCA_009627655.1_ASM962765v1_genomic.fna	       1	3696773
GCA_009627775.1_ASM962777	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627775.1_ASM962777v1/GCA_009627775.1_ASM962777v1_genomic.fna	       1	3697374
GCA_009627795.1_ASM962779	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627795.1_ASM962779v1/GCA_009627795.1_ASM962779v1_genomic.fna	       1	3699061
GCA_009627815.1_ASM962781	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627815.1_ASM962781v1/GCA_009627815.1_ASM962781v1_genomic.fna	       1	3696516
GCA_009627835.1_ASM962783	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627835.1_ASM962783v1/GCA_009627835.1_ASM962783v1_genomic.fna	       1	3696540
GCA_009627855.1_ASM962785	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627855.1_ASM962785v1/GCA_009627855.1_ASM962785v1_genomic.fna	       1	3697080
GCA_009627875.1_ASM962787	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627875.1_ASM962787v1/GCA_009627875.1_ASM962787v1_genomic.fna	       1	3695230
GCA_009627895.1_ASM962789	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627895.1_ASM962789v1/GCA_009627895.1_ASM962789v1_genomic.fna	       1	3698119
GCA_009627915.1_ASM962791	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627915.1_ASM962791v1/GCA_009627915.1_ASM962791v1_genomic.fna	       1	3696928
GCA_009627935.1_ASM962793	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627935.1_ASM962793v1/GCA_009627935.1_ASM962793v1_genomic.fna	       1	3696827
GCA_009627955.1_ASM962795	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627955.1_ASM962795v1/GCA_009627955.1_ASM962795v1_genomic.fna	       1	3696629
GCA_009627975.1_ASM962797	v1	bordetella_holmesii	bordetella_holmesii/GCA_009627975.1_ASM962797v1/GCA_009627975.1_ASM962797v1_genomic.fna	       1	3699999
GCA_000067205.1_ASM6720	v1	bordetella_petrii	bordetella_petrii/GCA_000067205.1_ASM6720v1/GCA_000067205.1_ASM6720v1_genomic.fna	       1	5287950
GCA_001698185.1_ASM169818	v1	bordetella_pseudohinzii	bordetella_pseudohinzii/GCA_001698185.1_ASM169818v1/GCA_001698185.1_ASM169818v1_genomic.fna	       2	4558891
GCA_001704295.1_ASM170429	v1	bordetella_sp	bordetella_sp/GCA_001704295.1_ASM170429v1/GCA_001704295.1_ASM170429v1_genomic.fna	       1	5532470
GCA_003058465.1_ASM305846	v1	bordetella_sp	bordetella_sp/GCA_003058465.1_ASM305846v1/GCA_003058465.1_ASM305846v1_genomic.fna	       1	4227194
GCA_002860045.1_ASM286004	v1	bordetella_trematum	bordetella_trematum/GCA_002860045.1_ASM286004v1/GCA_002860045.1_ASM286004v1_genomic.fna	       1	4321461
GCA_003991115.1_ASM399111	v1	bordetella_trematum	bordetella_trematum/GCA_003991115.1_ASM399111v1/GCA_003991115.1_ASM399111v1_genomic.fna	       1	4476250
GCA_011386965.1_ASM1138696	v1	bordetella_trematum	bordetella_trematum/GCA_011386965.1_ASM1138696v1/GCA_011386965.1_ASM1138696v1_genomic.fna	       1	4457823
GCA_001936255.1_ASM193625	v1	borrelia_anserina	borrelia_anserina/GCA_001936255.1_ASM193625v1/GCA_001936255.1_ASM193625v1_genomic.fna	       6	1042690
GCA_000019685.1_ASM1968	v1	borrelia_duttonii	borrelia_duttonii/GCA_000019685.1_ASM1968v1/GCA_000019685.1_ASM1968v1_genomic.fna	      17	1574881
GCA_000956315.1_ASM95631	v1	borrelia_hermsii	borrelia_hermsii/GCA_000956315.1_ASM95631v1/GCA_000956315.1_ASM95631v1_genomic.fna	       1	922280
GCA_001660005.1_ASM166000	v1	borrelia_hermsii	borrelia_hermsii/GCA_001660005.1_ASM166000v1/GCA_001660005.1_ASM166000v1_genomic.fna	      12	1390006
GCA_001936295.1_ASM193629	v1	borrelia_mayonii	borrelia_mayonii/GCA_001936295.1_ASM193629v1/GCA_001936295.1_ASM193629v1_genomic.fna	      15	1302058
GCA_000445425.4_ASM44542	v4	borrelia_miyamotoi	borrelia_miyamotoi/GCA_000445425.4_ASM44542v4/GCA_000445425.4_ASM44542v4_genomic.fna	       2	937966
GCA_000807295.1_ASM80729	v1	borrelia_miyamotoi	borrelia_miyamotoi/GCA_000807295.1_ASM80729v1/GCA_000807295.1_ASM80729v1_genomic.fna	       1	907293
GCA_002741665.1_ASM274166	v1	borrelia_miyamotoi	borrelia_miyamotoi/GCA_002741665.1_ASM274166v1/GCA_002741665.1_ASM274166v1_genomic.fna	      18	1405837
GCA_002741765.1_ASM274176	v1	borrelia_miyamotoi	borrelia_miyamotoi/GCA_002741765.1_ASM274176v1/GCA_002741765.1_ASM274176v1_genomic.fna	      17	1332077
GCA_002741785.1_ASM274178	v1	borrelia_miyamotoi	borrelia_miyamotoi/GCA_002741785.1_ASM274178v1/GCA_002741785.1_ASM274178v1_genomic.fna	      18	1301836
GCA_002741805.1_ASM274180	v1	borrelia_miyamotoi	borrelia_miyamotoi/GCA_002741805.1_ASM274180v1/GCA_002741805.1_ASM274180v1_genomic.fna	      20	1428106
GCA_002741825.1_ASM274182	v1	borrelia_miyamotoi	borrelia_miyamotoi/GCA_002741825.1_ASM274182v1/GCA_002741825.1_ASM274182v1_genomic.fna	      19	1420615
GCA_002741845.2_ASM274184	v2	borrelia_miyamotoi	borrelia_miyamotoi/GCA_002741845.2_ASM274184v2/GCA_002741845.2_ASM274184v2_genomic.fna	      15	1377187
GCA_003431845.1_ASM343184	v1	borrelia_miyamotoi	borrelia_miyamotoi/GCA_003431845.1_ASM343184v1/GCA_003431845.1_ASM343184v1_genomic.fna	       2	978929
GCA_009734045.1_ASM973404	v1	borrelia_miyamotoi	borrelia_miyamotoi/GCA_009734045.1_ASM973404v1/GCA_009734045.1_ASM973404v1_genomic.fna	       1	904095
GCA_009734065.1_ASM973406	v1	borrelia_miyamotoi	borrelia_miyamotoi/GCA_009734065.1_ASM973406v1/GCA_009734065.1_ASM973406v1_genomic.fna	       1	904129
GCA_000512145.2_ASM51214	v2	borrelia_parkeri	borrelia_parkeri/GCA_000512145.2_ASM51214v2/GCA_000512145.2_ASM51214v2_genomic.fna	       2	1030684
GCA_000019705.1_ASM1970	v1	borrelia_recurrentis	borrelia_recurrentis/GCA_000019705.1_ASM1970v1/GCA_000019705.1_ASM1970v1_genomic.fna	       8	1242163
GCA_008931845.1_ASM893184	v1	borrelia_sp	borrelia_sp/GCA_008931845.1_ASM893184v1/GCA_008931845.1_ASM893184v1_genomic.fna	       8	1109596
GCA_003606285.1_ASM360628	v1	borrelia_turcica	borrelia_turcica/GCA_003606285.1_ASM360628v1/GCA_003606285.1_ASM360628v1_genomic.fna	       8	1283624
GCA_000012085.2_ASM1208	v2	borrelia_turicatae	borrelia_turicatae/GCA_000012085.2_ASM1208v2/GCA_000012085.2_ASM1208v2_genomic.fna	       9	1165365
GCA_003568645.1_ASM356864	v1	borrelia_turicatae	borrelia_turicatae/GCA_003568645.1_ASM356864v1/GCA_003568645.1_ASM356864v1_genomic.fna	       8	1305758
GCA_000222835.1_ASM22283	v1	borreliella_afzelii	borreliella_afzelii/GCA_000222835.1_ASM22283v1/GCA_000222835.1_ASM22283v1_genomic.fna	      18	1404288
GCA_000304735.1_ASM30473	v1	borreliella_afzelii	borreliella_afzelii/GCA_000304735.1_ASM30473v1/GCA_000304735.1_ASM30473v1_genomic.fna	       1	905471
GCA_000741005.1_ASM74100	v1	borreliella_afzelii	borreliella_afzelii/GCA_000741005.1_ASM74100v1/GCA_000741005.1_ASM74100v1_genomic.fna	       3	987652
GCA_000962775.1_ASM96277	v1	borreliella_afzelii	borreliella_afzelii/GCA_000962775.1_ASM96277v1/GCA_000962775.1_ASM96277v1_genomic.fna	      14	1309078
GCA_000196215.1_ASM19621	v1	borreliella_bavariensis	borreliella_bavariensis/GCA_000196215.1_ASM19621v1/GCA_000196215.1_ASM19621v1_genomic.fna	       3	986914
GCA_003814425.1_ASM381442	v1	borreliella_bavariensis	borreliella_bavariensis/GCA_003814425.1_ASM381442v1/GCA_003814425.1_ASM381442v1_genomic.fna	      12	1279859
GCA_000222305.1_ASM22230	v1	borreliella_bissettii	borreliella_bissettii/GCA_000222305.1_ASM22230v1/GCA_000222305.1_ASM22230v1_genomic.fna	      17	1403443
GCA_000008685.2_ASM868	v2	borreliella_burgdorferi	borreliella_burgdorferi/GCA_000008685.2_ASM868v2/GCA_000008685.2_ASM868v2_genomic.fna	      22	1521208
GCA_000021405.1_ASM2140	v1	borreliella_burgdorferi	borreliella_burgdorferi/GCA_000021405.1_ASM2140v1/GCA_000021405.1_ASM2140v1_genomic.fna	      15	1345494
GCA_000166635.2_ASM16663	v1	borreliella_burgdorferi	borreliella_burgdorferi/GCA_000166635.2_ASM16663v1/GCA_000166635.2_ASM16663v1_genomic.fna	      17	1339539
GCA_000166655.2_ASM16665	v1	borreliella_burgdorferi	borreliella_burgdorferi/GCA_000166655.2_ASM16665v1/GCA_000166655.2_ASM16665v1_genomic.fna	      21	1531091
GCA_000444465.1_ASM44446	v1	borreliella_burgdorferi	borreliella_burgdorferi/GCA_000444465.1_ASM44446v1/GCA_000444465.1_ASM44446v1_genomic.fna	       1	910736
GCA_002151465.1_ASM215146	v1	borreliella_burgdorferi	borreliella_burgdorferi/GCA_002151465.1_ASM215146v1/GCA_002151465.1_ASM215146v1_genomic.fna	      12	1288112
GCA_002151485.1_ASM215148	v1	borreliella_burgdorferi	borreliella_burgdorferi/GCA_002151485.1_ASM215148v1/GCA_002151485.1_ASM215148v1_genomic.fna	      11	1301554
GCA_002151505.1_ASM215150	v1	borreliella_burgdorferi	borreliella_burgdorferi/GCA_002151505.1_ASM215150v1/GCA_002151505.1_ASM215150v1_genomic.fna	      13	1341182
GCA_002442595.1_ASM244259	v1	borreliella_burgdorferi	borreliella_burgdorferi/GCA_002442595.1_ASM244259v1/GCA_002442595.1_ASM244259v1_genomic.fna	      19	1410009
GCA_003367295.1_ASM336729	v1	borreliella_burgdorferi	borreliella_burgdorferi/GCA_003367295.1_ASM336729v1/GCA_003367295.1_ASM336729v1_genomic.fna	      16	1280240
GCA_000239475.1_ASM23947	v1	borreliella_garinii	borreliella_garinii/GCA_000239475.1_ASM23947v1/GCA_000239475.1_ASM23947v1_genomic.fna	       3	993811
GCA_000300045.1_ASM30004	v1	borreliella_garinii	borreliella_garinii/GCA_000300045.1_ASM30004v1/GCA_000300045.1_ASM30004v1_genomic.fna	       1	902789
GCA_000691545.1_ASM69154	v1	borreliella_garinii	borreliella_garinii/GCA_000691545.1_ASM69154v1/GCA_000691545.1_ASM69154v1_genomic.fna	       1	902487
GCA_001922545.1_ASM192254	v1	borreliella_garinii	borreliella_garinii/GCA_001922545.1_ASM192254v1/GCA_001922545.1_ASM192254v1_genomic.fna	      12	1156110
GCA_003814405.1_ASM381440	v1	borreliella_garinii	borreliella_garinii/GCA_003814405.1_ASM381440v1/GCA_003814405.1_ASM381440v1_genomic.fna	      11	1229416
GCA_000739475.1_ASM73947	v1	borreliella_valaisiana	borreliella_valaisiana/GCA_000739475.1_ASM73947v1/GCA_000739475.1_ASM73947v1_genomic.fna	       3	992695
GCA_001562255.1_ASM156225	v1	bosea_sp	bosea_sp/GCA_001562255.1_ASM156225v1/GCA_001562255.1_ASM156225v1_genomic.fna	       2	5510355
GCA_001713455.1_ASM171345	v1	bosea_sp	bosea_sp/GCA_001713455.1_ASM171345v1/GCA_001713455.1_ASM171345v1_genomic.fna	       2	5620120
GCA_002220095.1_ASM222009	v1	bosea_sp	bosea_sp/GCA_002220095.1_ASM222009v1/GCA_002220095.1_ASM222009v1_genomic.fna	       3	5838389
GCA_003952665.1_ASM395266	v1	bosea_sp	bosea_sp/GCA_003952665.1_ASM395266v1/GCA_003952665.1_ASM395266v1_genomic.fna	       2	6454112
GCA_008253865.1_ASM825386	v1	bosea_sp	bosea_sp/GCA_008253865.1_ASM825386v1/GCA_008253865.1_ASM825386v1_genomic.fna	       3	7043791
GCA_011764485.1_ASM1176448	v1	bosea_sp	bosea_sp/GCA_011764485.1_ASM1176448v1/GCA_011764485.1_ASM1176448v1_genomic.fna	       2	5647487
GCA_001741865.1_ASM174186	v1	bosea_vaviloviae	bosea_vaviloviae/GCA_001741865.1_ASM174186v1/GCA_001741865.1_ASM174186v1_genomic.fna	       2	6713548
GCA_004751985.1_ASM475198	v1	boseongicola_sp	boseongicola_sp/GCA_004751985.1_ASM475198v1/GCA_004751985.1_ASM475198v1_genomic.fna	       1	3862905
GCA_000023405.1_ASM2340	v1	brachybacterium_faecium	brachybacterium_faecium/GCA_000023405.1_ASM2340v1/GCA_000023405.1_ASM2340v1_genomic.fna	       1	3614992
GCA_002407065.1_ASM240706	v1	brachybacterium_ginsengisoli	brachybacterium_ginsengisoli/GCA_002407065.1_ASM240706v1/GCA_002407065.1_ASM240706v1_genomic.fna	       1	3953253
GCA_003355475.1_ASM335547	v1	brachybacterium_saurashtrense	brachybacterium_saurashtrense/GCA_003355475.1_ASM335547v1/GCA_003355475.1_ASM335547v1_genomic.fna	       1	3720646
GCA_001969445.1_ASM196944	v1	brachybacterium_sp	brachybacterium_sp/GCA_001969445.1_ASM196944v1/GCA_001969445.1_ASM196944v1_genomic.fna	       1	4385603
GCA_002216795.1_ASM221679	v1	brachybacterium_sp	brachybacterium_sp/GCA_002216795.1_ASM221679v1/GCA_002216795.1_ASM221679v1_genomic.fna	       3	3568502
GCA_002407185.1_ASM240718	v1	brachybacterium_sp	brachybacterium_sp/GCA_002407185.1_ASM240718v1/GCA_002407185.1_ASM240718v1_genomic.fna	       1	3796663
GCA_005490785.1_ASM549078	v1	brachybacterium_sp	brachybacterium_sp/GCA_005490785.1_ASM549078v1/GCA_005490785.1_ASM549078v1_genomic.fna	       1	3410111
GCA_002214805.1_ASM221480	v1	brachyspira_hampsonii	brachyspira_hampsonii/GCA_002214805.1_ASM221480v1/GCA_002214805.1_ASM221480v1_genomic.fna	       1	3189639
GCA_000022105.1_ASM2210	v1	brachyspira_hyodysenteriae	brachyspira_hyodysenteriae/GCA_000022105.1_ASM2210v1/GCA_000022105.1_ASM2210v1_genomic.fna	       2	3036634
GCA_001676785.2_ASM167678	v2	brachyspira_hyodysenteriae	brachyspira_hyodysenteriae/GCA_001676785.2_ASM167678v2/GCA_001676785.2_ASM167678v2_genomic.fna	       2	3074045
GCA_002850235.1_ASM285023	v1	brachyspira_hyodysenteriae	brachyspira_hyodysenteriae/GCA_002850235.1_ASM285023v1/GCA_002850235.1_ASM285023v1_genomic.fna	       2	3034648
GCA_000223215.1_ASM22321	v1	brachyspira_intermedia	brachyspira_intermedia/GCA_000223215.1_ASM22321v1/GCA_000223215.1_ASM22321v1_genomic.fna	       2	3308048
GCA_000092845.1_ASM9284	v1	brachyspira_murdochii	brachyspira_murdochii/GCA_000092845.1_ASM9284v1/GCA_000092845.1_ASM9284v1_genomic.fna	       1	3241804
GCA_000143725.1_ASM14372	v1	brachyspira_pilosicoli	brachyspira_pilosicoli/GCA_000143725.1_ASM14372v1/GCA_000143725.1_ASM14372v1_genomic.fna	       1	2586443
GCA_000296575.1_ASM29657	v1	brachyspira_pilosicoli	brachyspira_pilosicoli/GCA_000296575.1_ASM29657v1/GCA_000296575.1_ASM29657v1_genomic.fna	       1	2765477
GCA_000325665.1_ASM32566	v1	brachyspira_pilosicoli	brachyspira_pilosicoli/GCA_000325665.1_ASM32566v1/GCA_000325665.1_ASM32566v1_genomic.fna	       1	2555556
GCA_007993755.1_ASM799375	v1	bradymonadales_bacterium	bradymonadales_bacterium/GCA_007993755.1_ASM799375v1/GCA_007993755.1_ASM799375v1_genomic.fna	       1	5847748
GCA_007993775.1_ASM799377	v1	bradymonadales_bacterium	bradymonadales_bacterium/GCA_007993775.1_ASM799377v1/GCA_007993775.1_ASM799377v1_genomic.fna	       1	8047206
GCA_003258315.1_ASM325831	v1	bradymonas_sediminis	bradymonas_sediminis/GCA_003258315.1_ASM325831v1/GCA_003258315.1_ASM325831v1_genomic.fna	       1	5045683
GCA_002266435.2_ASM226643	v2	bradyrhizobium_amphicarpaeae	bradyrhizobium_amphicarpaeae/GCA_002266435.2_ASM226643v2/GCA_002266435.2_ASM226643v2_genomic.fna	       1	7044517
GCA_008932115.1_ASM893211	v1	bradyrhizobium_betae	bradyrhizobium_betae/GCA_008932115.1_ASM893211v1/GCA_008932115.1_ASM893211v1_genomic.fna	       2	7419402
GCA_000011365.1_ASM1136	v1	bradyrhizobium_diazoefficiens	bradyrhizobium_diazoefficiens/GCA_000011365.1_ASM1136v1/GCA_000011365.1_ASM1136v1_genomic.fna	       1	9105828
GCA_001549695.1_ASM154969	v1	bradyrhizobium_diazoefficiens	bradyrhizobium_diazoefficiens/GCA_001549695.1_ASM154969v1/GCA_001549695.1_ASM154969v1_genomic.fna	       5	10475157
GCA_001642675.1_ASM164267	v1	bradyrhizobium_diazoefficiens	bradyrhizobium_diazoefficiens/GCA_001642675.1_ASM164267v1/GCA_001642675.1_ASM164267v1_genomic.fna	       1	9106064
GCA_001908315.1_ASM190831	v1	bradyrhizobium_diazoefficiens	bradyrhizobium_diazoefficiens/GCA_001908315.1_ASM190831v1/GCA_001908315.1_ASM190831v1_genomic.fna	       1	9136536
GCA_003183845.1_ASM318384	v1	bradyrhizobium_diazoefficiens	bradyrhizobium_diazoefficiens/GCA_003183845.1_ASM318384v1/GCA_003183845.1_ASM318384v1_genomic.fna	       1	9269701
GCA_004359355.1_ASM435935	v1	bradyrhizobium_diazoefficiens	bradyrhizobium_diazoefficiens/GCA_004359355.1_ASM435935v1/GCA_004359355.1_ASM435935v1_genomic.fna	       1	8910608
GCA_011604625.1_ASM1160462	v1	bradyrhizobium_diazoefficiens	bradyrhizobium_diazoefficiens/GCA_011604625.1_ASM1160462v1/GCA_011604625.1_ASM1160462v1_genomic.fna	       1	9157024
GCA_004114975.1_ASM411497	v1	bradyrhizobium_guangdongense	bradyrhizobium_guangdongense/GCA_004114975.1_ASM411497v1/GCA_004114975.1_ASM411497v1_genomic.fna	       2	8437991
GCA_004114915.1_ASM411491	v1	bradyrhizobium_guangxiense	bradyrhizobium_guangxiense/GCA_004114915.1_ASM411491v1/GCA_004114915.1_ASM411491v1_genomic.fna	       2	8200121
GCA_004114955.1_ASM411495	v1	bradyrhizobium_guangzhouense	bradyrhizobium_guangzhouense/GCA_004114955.1_ASM411495v1/GCA_004114955.1_ASM411495v1_genomic.fna	       2	8138177
GCA_001693385.1_ASM169338	v1	bradyrhizobium_icense	bradyrhizobium_icense/GCA_001693385.1_ASM169338v1/GCA_001693385.1_ASM169338v1_genomic.fna	       1	8322773
GCA_000344805.1_ASM34480	v1	bradyrhizobium_oligotrophicum	bradyrhizobium_oligotrophicum/GCA_000344805.1_ASM34480v1/GCA_000344805.1_ASM34480v1_genomic.fna	       1	8264165
GCA_002278135.2_ASM227813	v2	bradyrhizobium_ottawaense	bradyrhizobium_ottawaense/GCA_002278135.2_ASM227813v2/GCA_002278135.2_ASM227813v2_genomic.fna	       1	8606328
GCA_001693515.2_ASM169351	v2	bradyrhizobium_paxllaeri	bradyrhizobium_paxllaeri/GCA_001693515.2_ASM169351v2/GCA_001693515.2_ASM169351v2_genomic.fna	       1	8377719
GCA_000015165.1_ASM1516	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_000015165.1_ASM1516v1/GCA_000015165.1_ASM1516v1_genomic.fna	       2	8493513
GCA_000026145.1_ASM2614	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_000026145.1_ASM2614v1/GCA_000026145.1_ASM2614v1_genomic.fna	       1	7456587
GCA_000284275.1_ASM28427	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_000284275.1_ASM28427v1/GCA_000284275.1_ASM28427v1_genomic.fna	       1	7231841
GCA_000296215.2_ASM29621	v2	bradyrhizobium_sp	bradyrhizobium_sp/GCA_000296215.2_ASM29621v2/GCA_000296215.2_ASM29621v2_genomic.fna	       1	7833499
GCA_002831585.1_ASM283158	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_002831585.1_ASM283158v1/GCA_002831585.1_ASM283158v1_genomic.fna	       2	8288568
GCA_005937885.2_ASM593788	v2	bradyrhizobium_sp	bradyrhizobium_sp/GCA_005937885.2_ASM593788v2/GCA_005937885.2_ASM593788v2_genomic.fna	       1	7308448
GCA_005937905.2_ASM593790	v2	bradyrhizobium_sp	bradyrhizobium_sp/GCA_005937905.2_ASM593790v2/GCA_005937905.2_ASM593790v2_genomic.fna	       1	7308410
GCA_007290395.1_ASM729039	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_007290395.1_ASM729039v1/GCA_007290395.1_ASM729039v1_genomic.fna	       1	7304136
GCA_009176665.1_ASM917666	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_009176665.1_ASM917666v1/GCA_009176665.1_ASM917666v1_genomic.fna	       1	8442078
GCA_009176685.1_ASM917668	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_009176685.1_ASM917668v1/GCA_009176685.1_ASM917668v1_genomic.fna	       1	7363142
GCA_009930815.1_ASM993081	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_009930815.1_ASM993081v1/GCA_009930815.1_ASM993081v1_genomic.fna	       1	9099371
GCA_009931255.1_ASM993125	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_009931255.1_ASM993125v1/GCA_009931255.1_ASM993125v1_genomic.fna	       2	9652610
GCA_011058295.1_ASM1105829	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_011058295.1_ASM1105829v1/GCA_011058295.1_ASM1105829v1_genomic.fna	       1	10014235
GCA_011068405.1_ASM1106840	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_011068405.1_ASM1106840v1/GCA_011068405.1_ASM1106840v1_genomic.fna	       4	11527136
GCA_011602485.1_ASM1160248	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_011602485.1_ASM1160248v1/GCA_011602485.1_ASM1160248v1_genomic.fna	       1	7857137
GCA_900176205.1_BRAD285_PRJEB202261_	v1	bradyrhizobium_sp	bradyrhizobium_sp/GCA_900176205.1_BRAD285_PRJEB202261_v1/GCA_900176205.1_BRAD285_PRJEB202261_v1_genomic.fna	       1	7797098
GCA_002266465.2_ASM226646	v2	bradyrhizobium_symbiodeficiens	bradyrhizobium_symbiodeficiens/GCA_002266465.2_ASM226646v2/GCA_002266465.2_ASM226646v2_genomic.fna	       1	7039503
